Composition,T,CTE,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm
Y0.25Yb0.75PO4,1500,5.703164363,8,70,62,18.20833333,14.68055556,8,12,87,75,77.20833333,14.98611111,87,15.9994,173.054,157.0546,41.16472075,36.95074725,15.9994,54.8,1799,1744.2,300.875,328.1,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.791666667,1.055555556,2,66,190,124,93.125,36.16666667,66,1.22,3.44,2.22,2.866666667,0.764444444,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,14,14,1.75,3.0625,0,3,16,13,6.958333333,2.260416667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,0,0,0,0,0,0,9,9,2.208333333,0.829861111,2,9.105,34.12,25.015,15.44524802,8.453664021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,44.54166667,57.56944444,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Y0.25Yb0.75PO4,1600,5.799790741,8,70,62,18.20833333,14.68055556,8,12,87,75,77.20833333,14.98611111,87,15.9994,173.054,157.0546,41.16472075,36.95074725,15.9994,54.8,1799,1744.2,300.875,328.1,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.791666667,1.055555556,2,66,190,124,93.125,36.16666667,66,1.22,3.44,2.22,2.866666667,0.764444444,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,14,14,1.75,3.0625,0,3,16,13,6.958333333,2.260416667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,0,0,0,0,0,0,9,9,2.208333333,0.829861111,2,9.105,34.12,25.015,15.44524802,8.453664021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,44.54166667,57.56944444,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Y0.25Yb0.75PO4,1700,5.89711094,8,70,62,18.20833333,14.68055556,8,12,87,75,77.20833333,14.98611111,87,15.9994,173.054,157.0546,41.16472075,36.95074725,15.9994,54.8,1799,1744.2,300.875,328.1,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.791666667,1.055555556,2,66,190,124,93.125,36.16666667,66,1.22,3.44,2.22,2.866666667,0.764444444,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,14,14,1.75,3.0625,0,3,16,13,6.958333333,2.260416667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,0,0,0,0,0,0,9,9,2.208333333,0.829861111,2,9.105,34.12,25.015,15.44524802,8.453664021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,44.54166667,57.56944444,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Y0.25Yb0.75PO4,1800,5.99593975,8,70,62,18.20833333,14.68055556,8,12,87,75,77.20833333,14.98611111,87,15.9994,173.054,157.0546,41.16472075,36.95074725,15.9994,54.8,1799,1744.2,300.875,328.1,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.791666667,1.055555556,2,66,190,124,93.125,36.16666667,66,1.22,3.44,2.22,2.866666667,0.764444444,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,14,14,1.75,3.0625,0,3,16,13,6.958333333,2.260416667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,0,0,0,0,0,0,9,9,2.208333333,0.829861111,2,9.105,34.12,25.015,15.44524802,8.453664021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,44.54166667,57.56944444,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Y0.25Yb0.75PO4,1900,6.100097771,8,70,62,18.20833333,14.68055556,8,12,87,75,77.20833333,14.98611111,87,15.9994,173.054,157.0546,41.16472075,36.95074725,15.9994,54.8,1799,1744.2,300.875,328.1,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.791666667,1.055555556,2,66,190,124,93.125,36.16666667,66,1.22,3.44,2.22,2.866666667,0.764444444,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,14,14,1.75,3.0625,0,3,16,13,6.958333333,2.260416667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,0,0,0,0,0,0,9,9,2.208333333,0.829861111,2,9.105,34.12,25.015,15.44524802,8.453664021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,44.54166667,57.56944444,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Y0.25Yb0.75PO4,2000,6.204076864,8,70,62,18.20833333,14.68055556,8,12,87,75,77.20833333,14.98611111,87,15.9994,173.054,157.0546,41.16472075,36.95074725,15.9994,54.8,1799,1744.2,300.875,328.1,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.791666667,1.055555556,2,66,190,124,93.125,36.16666667,66,1.22,3.44,2.22,2.866666667,0.764444444,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.041666667,0.079861111,0,0,14,14,1.75,3.0625,0,3,16,13,6.958333333,2.260416667,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.375,0.71875,0,0,0,0,0,0,0,0,9,9,2.208333333,0.829861111,2,9.105,34.12,25.015,15.44524802,8.453664021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,44.54166667,57.56944444,12,4,0.699702318,0.671621076,0.666827823,0.666673256,0.666666734
Y0.5Yb0.5PO4,100,0.819766541,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,200,2.291761153,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,300,3.19889007,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,400,3.794242429,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,500,4.191133041,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,600,4.468605609,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,700,4.674399232,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,800,4.837913303,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,900,4.973835683,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,1000,5.09288947,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,1100,5.201526782,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,1200,5.303930375,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,1300,5.400718911,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,1400,5.49560733,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,1500,5.589441041,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,1600,5.684989349,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,1700,5.780407461,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
Y0.5Yb0.5PO4,1800,5.877591296,8,70,62,16.91666667,12.52777778,8,12,87,75,76.08333333,16.86111111,87,15.9994,173.054,157.0546,37.65854783,31.10712572,15.9994,54.8,1799,1744.2,330.3333333,371.7222222,54.8,3,16,13,13.66666667,3.555555556,16,2,6,4,2.75,1,2,66,190,124,93.25,36.33333333,66,1.22,3.44,2.22,2.865,0.766666667,3.44,2,2,0,2,0,2,0,4,4,3.166666667,1.111111111,4,0,1,1,0.083333333,0.152777778,0,0,14,14,1.166666667,2.138888889,0,3,16,13,6.416666667,1.597222222,6,0,0,0,0,0,0,0,3,3,1.833333333,0.611111111,2,0,9,9,0.75,1.375,0,0,0,0,0,0,0,0,9,9,2.583333333,1.208333333,2,9.105,34.12,25.015,15.37212302,8.356164021,9.105,0,1.625,1.625,0.270833333,0.451388889,0,0,0,0,0,0,0,2,225,223,43.25,55.41666667,12,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673
